carId,trackId,trackLength,lapIndex,lapNum,lapFlag,binIndex,validBin,lap_time,world_position_X,world_position_Y,world_position_Z,world_right_X,world_right_Y,world_right_Z,velocity_X,velocity_Y,velocity_Z,gforce_Y,race_position,throttle,brake,steering,gear,rpm
ks_monza66,(full),10019.8,0,0,0,0,1,0.942,104.882,-173.221,-6.63021,0.10981,0.993888,-0.0113546,2.39959,-0.00046894,0.0261948,-0.00300568,1,1.0,0.0,0.0,1,2016
ks_monza66,(full),10019.8,0,0,0,1,1,1.233,103.956,-173.119,-6.62341,0.109854,0.993882,-0.0114015,4.03519,0.000266761,-0.000609969,-0.00537433,1,0.976,0.0,0.0,1,2014
ks_monza66,(full),10019.8,0,0,0,2,1,1.464,102.873,-172.999,-6.61702,0.109972,0.993871,-0.0112635,5.43574,-0.00262177,-0.0078703,-0.00790634,1,0.808,0.0,0.0,1,1933
ks_monza66,(full),10019.8,0,0,0,3,1,1.635,101.868,-172.888,-6.61275,0.110042,0.993861,-0.0114686,6.59777,-0.00271761,-0.00416782,-0.000960663,1,1.0,0.0,0.0,1,2108
ks_monza66,(full),10019.8,0,0,0,4,1,1.746,101.115,-172.805,-6.60881,0.110112,0.99385,-0.0116911,7.23493,-0.00466841,0.0170499,0.000154093,1,1.0,0.0,0.0,1,2173
ks_monza66,(full),10019.8,0,0,0,5,1,1.887,100.039,-172.687,-6.6027,0.110223,0.993838,-0.0117212,8.16691,-0.00437856,0.00321299,-0.00131941,1,1.0,0.0,0.0,1,2484
ks_monza66,(full),10019.8,0,0,0,6,1,2.028,98.834,-172.554,-6.59925,0.11032,0.993826,-0.0117741,9.08278,-0.00367641,-0.000381775,-0.00483125,1,1.0,0.0,0.0,1,2631
ks_monza66,(full),10019.8,0,0,0,7,1,2.127,97.9094,-172.451,-6.59498,0.110274,0.993837,-0.0113118,9.73212,-0.0158118,-0.00152241,0.0595532,1,1.0,0.0,-0.0438066,1,2859
ks_monza66,(full),10019.8,0,0,0,8,1,2.22,96.9789,-172.354,-6.59211,0.104961,0.994433,-0.00925609,10.3838,-0.0573205,-0.0144875,0.00190923,1,0.952,0.0,0.0,1,2989
ks_monza66,(full),10019.8,0,0,0,9,1,2.307,96.0552,-172.26,-6.58848,0.102505,0.994647,-0.0130199,11.0313,-0.00431788,0.0333534,-0.00452247,1,1.0,0.0,0.0,1,3285
ks_monza66,(full),10019.8,0,0,0,10,1,2.406,94.9412,-172.145,-6.57894,0.102625,0.994664,-0.0105524,11.6398,0.0013746,0.00480695,0.017281,1,1.0,0.0,0.0,1,3442
ks_monza66,(full),10019.8,0,0,0,11,1,2.436,94.5913,-172.109,-6.57662,0.102392,0.994674,-0.0117831,11.9484,-0.0062331,-0.0494937,0.017311,1,1.0,0.0,0.0,1,3477
ks_monza66,(full),10019.8,0,0,0,12,1,2.529,93.4685,-171.994,-6.57175,0.10253,0.99466,-0.0117513,12.6041,-0.00486743,-0.040117,-0.00806352,1,1.0,0.0,0.0,1,3627
ks_monza66,(full),10019.8,0,0,0,13,1,2.625,92.2448,-171.868,-6.56158,0.1022,0.994701,-0.0111485,13.2615,-0.0307875,0.0541763,0.108995,1,1.0,0.0,-0.057507,1,3767
ks_monza66,(full),10019.8,0,0,0,14,1,2.724,90.9183,-171.74,-6.55045,0.0939616,0.995538,-0.00865292,13.8411,-0.0756899,0.00162283,0.161028,1,1.0,0.0,-0.047423,1,3781
ks_monza66,(full),10019.8,0,0,0,15,1,2.778,90.1702,-171.674,-6.54729,0.0891468,0.995968,-0.010048,14.0839,-0.02097,-0.0195704,-0.0265493,1,1.0,0.0,0.0,1,4092
ks_monza66,(full),10019.8,0,0,0,16,1,2.865,88.9265,-171.564,-6.54174,0.0871683,0.996119,-0.0122126,14.7232,0.00505018,-0.0109912,-0.00505169,1,1.0,0.0,0.0,1,4275
ks_monza66,(full),10019.8,0,0,0,17,1,2.91,88.2627,-171.506,-6.53795,0.087189,0.996137,-0.0104156,15.063,0.00474358,-0.00182226,0.0158377,1,1.0,0.0,0.0,1,4221
ks_monza66,(full),10019.8,0,0,0,18,1,2.967,87.4018,-171.43,-6.5329,0.0870314,0.996146,-0.0108765,15.3609,-0.000986576,0.0116034,0.0163581,1,1.0,0.0,-0.00548294,1,4458
ks_monza66,(full),10019.8,0,0,0,19,1,3.033,86.3781,-171.342,-6.52699,0.0845462,0.996379,-0.00898871,15.9704,-0.0491593,0.0110619,0.162856,1,1.0,0.0,-0.0902489,1,4705
ks_monza66,(full),10019.8,0,0,0,20,1,3.102,85.2771,-171.253,-6.52129,0.0797606,0.996783,-0.00782764,16.284,-0.0292778,-0.00852367,0.0140494,1,1.0,0.0,0.0,1,4718
ks_monza66,(full),10019.8,0,0,0,21,1,3.138,84.69,-171.207,-6.51857,0.0763787,0.997014,-0.0113808,16.6124,0.0181929,-0.0205881,0.0494197,1,1.0,0.0,0.0,1,4692
ks_monza66,(full),10019.8,0,0,0,22,1,3.246,82.8757,-171.067,-6.50959,0.0750402,0.997118,-0.0111223,17.2365,0.017556,0.00395831,0.0223737,1,1.0,0.0,0.0,1,4999
ks_monza66,(full),10019.8,0,0,0,23,1,3.297,81.991,-171.0,-6.50427,0.0747209,0.997145,-0.0108848,17.5569,0.00980532,0.0123294,0.0337012,1,1.0,0.0,0.0,1,5079
ks_monza66,(full),10019.8,0,0,0,24,1,3.339,81.2494,-170.944,-6.49984,0.0743898,0.997159,-0.0118391,17.8808,0.00366807,0.00125862,0.0181629,1,1.0,0.0,0.0,1,5048
ks_monza66,(full),10019.8,0,0,0,25,1,3.39,80.333,-170.876,-6.49475,0.0742393,0.997167,-0.0121205,18.2023,-0.00165355,-0.0125604,0.0190254,1,1.0,0.0,-0.0167127,1,5275
ks_monza66,(full),10019.8,0,0,0,26,1,3.432,79.5649,-170.819,-6.49082,0.0736291,0.997223,-0.0112091,18.5173,-0.0254376,-0.0163926,0.119519,1,1.0,0.0,-0.0584464,1,5347
ks_monza66,(full),10019.8,0,0,0,27,1,3.483,78.6157,-170.752,-6.48611,0.0708924,0.99744,-0.00938683,18.8162,-0.0509024,-0.00221206,0.214898,1,1.0,0.0,-0.0881163,1,5389
ks_monza66,(full),10019.8,0,0,0,28,1,3.576,76.8398,-170.635,-6.47666,0.0621375,0.997996,-0.0119498,19.4504,0.0474582,0.00493767,0.0629418,1,1.0,0.0,0.0,1,5556
ks_monza66,(full),10019.8,0,0,0,29,1,3.621,75.9601,-170.578,-6.47253,0.0607871,0.998073,-0.012487,19.752,0.0482967,-0.0154763,0.0526441,1,1.0,0.0,0.0,1,5732
ks_monza66,(full),10019.8,0,0,0,30,1,3.657,75.2462,-170.533,-6.46947,0.0599999,0.998136,-0.0111987,20.0714,0.0430723,-0.0212574,0.0492385,1,1.0,0.0,0.0,1,5854
ks_monza66,(full),10019.8,0,0,0,31,1,3.717,74.0359,-170.458,-6.46474,0.0592062,0.998186,-0.0109123,20.4121,0.0384347,-0.0108716,0.03471,1,1.0,0.0,0.0,1,5900
ks_monza66,(full),10019.8,0,0,0,32,1,3.753,73.2978,-170.413,-6.46247,0.0585818,0.998225,-0.0107205,20.7301,0.0299428,0.00958348,0.0452841,1,1.0,0.0,0.0,1,5937
ks_monza66,(full),10019.8,0,0,0,33,1,3.795,72.4258,-170.361,-6.46034,0.0580488,0.998257,-0.0106334,21.0197,0.0236259,0.046052,0.0340006,1,1.0,0.0,0.0,1,6131
ks_monza66,(full),10019.8,0,0,0,34,1,3.849,71.288,-170.294,-6.4568,0.0574451,0.998297,-0.010188,21.3265,0.0234535,0.0228632,0.0222893,1,1.0,0.0,0.0,1,6100
ks_monza66,(full),10019.8,0,0,0,35,1,3.888,70.3902,-170.241,-6.45388,0.0569663,0.998333,-0.00927777,21.6345,0.0192066,-0.0728478,0.0317044,1,1.0,0.0,0.0,1,6258
ks_monza66,(full),10019.8,0,0,0,36,1,4.002,67.9541,-170.101,-6.45182,0.0561024,0.998386,-0.00879802,22.6063,0.00762665,0.128989,0.0253168,1,1.0,0.0,0.0,1,6710
ks_monza66,(full),10019.8,0,0,0,37,1,4.0362,67.1707,-170.057,-6.44656,0.0559214,0.998392,-0.00928605,22.8266,0.0043671,0.0839945,0.0236797,1,1.0,0.0,0.0,1,6687
ks_monza66,(full),10019.8,0,0,0,38,1,4.0704,66.3874,-170.013,-6.44129,0.0557404,0.998397,-0.00977409,23.0469,0.00110749,0.0389986,0.0219504,1,1.0,0.0,0.0,1,6664
ks_monza66,(full),10019.8,0,0,0,39,1,4.1046,65.604,-169.969,-6.43602,0.0555594,0.998403,-0.0102621,23.267,-0.00215213,-0.00599755,0.0201826,1,1.0,0.0,0.0,1,6641
ks_monza66,(full),10019.8,0,0,0,40,1,4.1388,64.8207,-169.925,-6.43076,0.0553784,0.998407,-0.0107501,23.4871,-0.00541174,-0.0509935,0.0184022,1,1.0,0.0,0.0,1,6618
ks_monza66,(full),10019.8,0,0,0,41,1,4.173,64.0373,-169.882,-6.42549,0.0551974,0.998412,-0.0112382,23.707,-0.00867128,-0.0959888,0.0166216,1,1.0,0.0,0.0,1,6595
ks_monza66,(full),10019.8,0,0,0,42,1,4.203,63.3263,-169.842,-6.41806,0.0553839,0.998391,-0.0121423,24.018,-0.0135441,0.099698,0.0111266,1,1.0,0.0,0.0,1,6818
ks_monza66,(full),10019.8,0,0,0,43,1,4.239,62.4618,-169.795,-6.40943,0.0554785,0.998381,-0.0125232,24.1257,-0.0158493,0.139262,0.00953789,1,1.0,0.0,0.0,1,6929
ks_monza66,(full),10019.8,0,0,0,44,1,4.275,61.5973,-169.747,-6.4008,0.0555731,0.998371,-0.012904,24.2333,-0.0181544,0.178825,0.00774528,1,1.0,0.0,0.0,1,7041
ks_monza66,(full),10019.8,0,0,0,45,1,4.308,60.7968,-169.704,-6.39519,0.055745,0.998358,-0.0131847,24.4322,-0.022909,0.0659417,-0.00157995,1,1.0,0.0,0.0,1,6966
ks_monza66,(full),10019.8,0,0,0,46,1,4.365,59.4011,-169.627,-6.39015,0.0558926,0.998352,-0.0130375,24.7376,-0.0252024,-0.0818098,-0.00696449,1,1.0,0.0,0.0,1,7084
ks_monza66,(full),10019.8,0,0,0,47,1,4.413,58.2083,-169.561,-6.38671,0.0559923,0.998345,-0.013145,25.112,-0.0252192,-0.110513,-0.00781445,1,1.0,0.0,0.0,1,7097
ks_monza66,(full),10019.8,0,0,0,48,1,4.452,57.226,-169.507,-6.3826,0.0561025,0.998335,-0.0133978,25.447,-0.0230255,-0.0411521,-0.0117408,1,1.0,0.0,0.0,1,7154
ks_monza66,(full),10019.8,0,0,0,49,1,4.497,56.079,-169.443,-6.37624,0.0562786,0.998327,-0.0132815,25.7636,-0.021199,0.0502307,-0.00639769,1,1.0,0.0,0.0,1,7304
ks_monza66,(full),10019.8,0,0,0,50,1,4.524,55.3823,-169.404,-6.37193,0.0563513,0.998324,-0.0131773,25.8525,-0.0212078,0.0472968,-0.0170964,1,0.5,0.0,0.0,1,7286
ks_monza66,(full),10019.8,0,0,0,51,1,4.551,54.6857,-169.366,-6.36762,0.056424,0.998321,-0.0130731,25.9414,-0.0212166,0.044363,-0.00729362,1,0.0,0.0,0.0,0,7268
ks_monza66,(full),10019.8,0,0,0,52,1,4.596,53.5208,-169.301,-6.36205,0.0565184,0.998315,-0.0131176,25.913,-0.0181617,0.0207031,-0.0110239,1,0.0,0.0,0.0,0,6971
ks_monza66,(full),10019.8,0,0,0,53,1,4.65,52.1239,-169.222,-6.35745,0.056589,0.998311,-0.0131104,25.967,-0.0165505,0.043167,-0.00375515,1,0.0,0.0,0.0,2,5821
ks_monza66,(full),10019.8,0,0,0,54,1,4.695,50.9524,-169.157,-6.35302,0.0566406,0.998309,-0.013098,26.1033,-0.0159823,0.0420389,-0.00848506,1,0.0,0.0,0.0,2,5199
ks_monza66,(full),10019.8,0,0,0,55,1,4.713,50.4836,-169.13,-6.351,0.0566674,0.998306,-0.0131996,26.0743,-0.0134481,0.0588681,-0.00446124,1,1.0,0.0,0.0,2,5458
ks_monza66,(full),10019.8,0,0,0,56,1,4.7505,49.5054,-169.075,-6.34652,0.0566618,0.998306,-0.0132452,26.1857,-0.0133266,0.0582183,-0.00355844,1,1.0,0.0,0.0,2,5484
ks_monza66,(full),10019.8,0,0,0,57,1,4.788,48.5272,-169.02,-6.34203,0.0566561,0.998305,-0.0132909,26.2972,-0.0132051,0.0575685,-0.00265066,1,1.0,0.0,0.0,2,5510
ks_monza66,(full),10019.8,0,0,0,58,1,4.839,47.1817,-168.945,-6.33438,0.0566174,0.998305,-0.0134422,26.552,-0.0136843,0.0162756,0.00231616,1,1.0,0.0,0.0,2,5546
ks_monza66,(full),10019.8,0,0,0,59,1,4.881,46.0632,-168.882,-6.32788,0.0566126,0.998303,-0.0136307,26.8089,-0.0135652,0.00196886,-0.00123323,1,1.0,0.0,0.0,2,5599
ks_monza66,(full),10019.8,0,0,0,60,1,4.9065,45.3779,-168.843,-6.32413,0.0566402,0.998302,-0.0136049,26.9263,-0.0131267,0.0193645,-0.000314782,1,1.0,0.0,0.0,2,5636
ks_monza66,(full),10019.8,0,0,0,61,1,4.932,44.6925,-168.805,-6.32037,0.0566678,0.998301,-0.0135791,27.0436,-0.0126882,0.0367602,0.000603698,1,1.0,0.0,0.0,2,5673
ks_monza66,(full),10019.8,0,0,0,62,1,4.995,42.9807,-168.708,-6.31153,0.0567173,0.998301,-0.0133369,27.5428,-0.0132707,0.00833178,-0.00768156,1,1.0,0.0,0.0,2,5797
ks_monza66,(full),10019.8,0,0,0,63,1,5.0325,41.9476,-168.65,-6.30681,0.0567203,0.998302,-0.0132642,27.68,-0.0132389,-0.00266334,-0.00264814,1,1.0,0.0,0.0,2,5812
ks_monza66,(full),10019.8,0,0,0,64,1,5.07,40.9144,-168.592,-6.3021,0.0567233,0.998303,-0.0131915,27.8172,-0.0132071,-0.0136585,0.00238691,1,1.0,0.0,0.0,2,5827
ks_monza66,(full),10019.8,0,0,0,65,1,5.103,39.9952,-168.54,-6.29805,0.0567388,0.9983,-0.0133551,28.0804,-0.0130486,0.0107035,0.00453057,1,1.0,0.0,0.0,2,5892
ks_monza66,(full),10019.8,0,0,0,66,1,5.13,39.2367,-168.497,-6.29453,0.0567531,0.998298,-0.0134218,28.2022,-0.0135146,0.0166946,0.00384926,1,1.0,0.0,0.0,2,5926
ks_monza66,(full),10019.8,0,0,0,67,1,5.157,38.4782,-168.454,-6.29101,0.0567675,0.998296,-0.0134885,28.324,-0.0139805,0.0226858,0.00316791,1,1.0,0.0,0.0,2,5961
ks_monza66,(full),10019.8,0,0,0,68,1,5.202,37.2019,-168.382,-6.28465,0.056765,0.998292,-0.0138064,28.5938,-0.0150592,0.00292395,-0.00178734,1,1.0,0.0,0.0,2,6007
ks_monza66,(full),10019.8,0,0,0,69,1,5.229,36.4286,-168.339,-6.28063,0.0567809,0.998291,-0.0138303,28.7303,-0.0151911,-0.00372107,-0.00368839,1,1.0,0.0,0.0,2,6028
ks_monza66,(full),10019.8,0,0,0,70,1,5.256,35.6553,-168.295,-6.2766,0.0567968,0.99829,-0.0138543,28.8667,-0.015323,-0.0103661,-0.00558937,1,1.0,0.0,0.0,2,6049
ks_monza66,(full),10019.8,0,0,0,71,1,5.301,34.3538,-168.221,-6.26969,0.056841,0.998286,-0.0139088,29.1327,-0.0154099,0.00887843,-0.00324423,1,1.0,0.0,0.0,2,6115
ks_monza66,(full),10019.8,0,0,0,72,1,5.328,33.5656,-168.177,-6.26567,0.0568733,0.998284,-0.0139129,29.2641,-0.0155837,0.0166312,-0.00043326,1,1.0,0.0,0.0,2,6151
ks_monza66,(full),10019.8,0,0,0,73,1,5.355,32.7774,-168.132,-6.26166,0.0569056,0.998283,-0.0139171,29.3955,-0.0157574,0.024384,0.00237795,1,1.0,0.0,0.0,2,6188
ks_monza66,(full),10019.8,0,0,0,74,1,5.4,31.4516,-168.057,-6.25566,0.0569603,0.998279,-0.0139389,29.6446,-0.0163025,0.027098,0.00107577,1,1.0,0.0,0.0,2,6248
ks_monza66,(full),10019.8,0,0,0,75,1,5.439,30.2934,-167.992,-6.25084,0.0569949,0.998276,-0.0140024,29.913,-0.0163872,0.0139565,-0.000682272,1,1.0,0.0,0.0,2,6303
ks_monza66,(full),10019.8,0,0,0,76,1,5.487,28.8562,-167.911,-6.24494,0.0570139,0.998275,-0.0139948,30.1699,-0.0161424,-0.00418325,-0.00628727,1,1.0,0.0,0.0,2,6339
ks_monza66,(full),10019.8,0,0,0,77,1,5.5125,28.0854,-167.867,-6.2413,0.057027,0.998276,-0.0139109,30.3072,-0.0159355,-0.0142915,-0.00529957,1,1.0,0.0,0.0,2,6359
ks_monza66,(full),10019.8,0,0,0,78,1,5.538,27.3147,-167.823,-6.23767,0.0570401,0.998276,-0.0138269,30.4445,-0.0157286,-0.0243997,-0.00431144,1,1.0,0.0,0.0,2,6379
ks_monza66,(full),10019.8,0,0,0,79,1,5.583,25.9423,-167.745,-6.23014,0.0570854,0.998278,-0.0135202,30.7181,-0.0143759,-0.0163681,-0.00683234,1,1.0,0.0,0.0,2,6426
ks_monza66,(full),10019.8,0,0,0,80,1,5.607,25.2041,-167.703,-6.22577,0.0571035,0.998277,-0.0135141,30.8423,-0.0138173,0.000418127,-0.0058136,1,1.0,0.0,0.0,2,6460
ks_monza66,(full),10019.8,0,0,0,81,1,5.631,24.4659,-167.661,-6.2214,0.0571216,0.998276,-0.0135081,30.9664,-0.0132586,0.0172044,-0.00478091,1,1.0,0.0,0.0,2,6494
ks_monza66,(full),10019.8,0,0,0,82,1,5.673,23.1637,-167.587,-6.21404,0.0571826,0.998271,-0.0136025,31.2242,-0.0131074,0.0451285,-0.00223832,1,1.0,0.0,0.0,2,6582
ks_monza66,(full),10019.8,0,0,0,83,1,5.6985,22.3667,-167.542,-6.21018,0.057194,0.998268,-0.0137669,31.3549,-0.0137421,0.0409652,4.72312e-05,1,1.0,0.0,0.0,2,6619
ks_monza66,(full),10019.8,0,0,0,84,1,5.724,21.5697,-167.497,-6.20632,0.0572053,0.998265,-0.0139312,31.4856,-0.0143768,0.0368019,0.00233277,1,1.0,0.0,0.0,2,6656
ks_monza66,(full),10019.8,0,0,0,85,1,5.766,20.2463,-167.421,-6.20081,0.0572111,0.998259,-0.0143818,31.7417,-0.0154721,0.00370146,0.00048437,1,1.0,0.0,0.0,2,6690
ks_monza66,(full),10019.8,0,0,0,86,1,5.79,19.4838,-167.378,-6.19777,0.0572177,0.998256,-0.0145392,31.882,-0.0162162,-0.0133688,-0.000661949,1,1.0,0.0,0.0,2,6700
ks_monza66,(full),10019.8,0,0,0,87,1,5.814,18.7214,-167.335,-6.19472,0.0572243,0.998253,-0.0146967,32.0222,-0.0169603,-0.030439,-0.00180796,1,1.0,0.0,0.0,2,6711
ks_monza66,(full),10019.8,0,0,0,88,1,5.871,16.8932,-167.231,-6.18687,0.0572654,0.998251,-0.0146569,32.2925,-0.0158284,-0.00621197,5.60954e-05,1,1.0,0.0,0.0,2,6762
ks_monza66,(full),10019.8,0,0,0,89,1,5.889,16.3113,-167.197,-6.18401,0.0572789,0.998252,-0.0145762,32.4153,-0.0159432,0.00314069,-0.00159736,1,1.0,0.0,0.0,2,6796
ks_monza66,(full),10019.8,0,0,0,90,1,5.907,15.7294,-167.164,-6.18114,0.0572924,0.998252,-0.0144955,32.5381,-0.0160581,0.0124933,-0.00325035,1,1.0,0.0,0.0,2,6830
ks_monza66,(full),10019.8,0,0,0,91,1,5.964,13.872,-167.059,-6.17145,0.057314,0.998251,-0.0145198,32.8075,-0.0164638,0.00643744,0.0066168,1,1.0,0.0,0.0,2,6881
ks_monza66,(full),10019.8,0,0,0,92,1,5.982,13.2808,-167.025,-6.16846,0.0573228,0.998246,-0.0148099,32.9322,-0.0173533,0.0147338,0.00444804,1,1.0,0.0,0.0,2,6909
ks_monza66,(full),10019.8,0,0,0,93,1,6.0,12.6895,-166.991,-6.16547,0.0573316,0.998241,-0.0150999,33.057,-0.0182428,0.0230301,0.00227922,1,1.0,0.0,0.0,2,6938
ks_monza66,(full),10019.8,0,0,0,94,1,6.045,11.2015,-166.906,-6.15824,0.057391,0.99823,-0.015611,33.2978,-0.0162153,0.030474,-0.0259869,1,1.0,0.0,0.0134059,2,7014
ks_monza66,(full),10019.8,0,0,0,95,1,6.075,10.201,-166.849,-6.15356,0.0577894,0.998202,-0.0158992,33.4328,-0.0116115,0.0138133,-0.0735486,1,1.0,0.0,0.0267009,2,7030
ks_monza66,(full),10019.8,0,0,0,96,1,6.105,9.20045,-166.792,-6.14888,0.0581878,0.998174,-0.0161873,33.5677,-0.00700772,-0.00284748,-0.1206,1,1.0,0.0,0.0399959,2,7047
ks_monza66,(full),10019.8,0,0,0,97,1,6.126,8.49409,-166.75,-6.14538,0.0596297,0.998079,-0.0168001,33.7024,-0.0149866,-0.00878391,-0.169149,1,1.0,0.0,0.0531389,2,7062
ks_monza66,(full),10019.8,0,0,0,98,1,6.147,7.78772,-166.708,-6.14188,0.0610714,0.997981,-0.0174129,33.837,-0.0229654,-0.0147203,-0.216543,1,1.0,0.0,0.066282,2,7077
ks_monza66,(full),10019.8,0,0,0,99,1,6.195,6.1617,-166.607,-6.13308,0.0662904,0.997621,-0.0189141,34.0762,-0.0720906,-0.000189751,-0.346749,1,1.0,0.0,0.0906625,2,7129
ks_monza66,(full),10019.8,0,0,0,100,1,6.216,5.44558,-166.559,-6.12885,0.0702632,0.997334,-0.0196814,34.2001,-0.137207,0.00725549,-0.275997,1,1.0,0.0,0.0453313,2,7161
ks_monza66,(full),10019.8,0,0,0,101,1,6.237,4.72946,-166.512,-6.12462,0.0742349,0.997031,-0.0204485,34.3239,-0.202323,0.0147007,-0.201843,1,1.0,0.0,0.0,2,7194
ks_monza66,(full),10019.8,0,0,0,102,1,6.288,2.97835,-166.39,-6.11415,0.079707,0.996642,-0.0187311,34.5608,-0.293596,0.0207166,-0.236538,1,1.0,0.0,0.0,2,7239
ks_monza66,(full),10019.8,0,0,0,103,1,6.3105,2.20034,-166.333,-6.10977,0.0814455,0.996509,-0.0183244,34.6915,-0.295755,0.0274617,-0.227567,1,1.0,0.0,0.0,2,7271
ks_monza66,(full),10019.8,0,0,0,104,1,6.333,1.42233,-166.276,-6.10539,0.0831838,0.996373,-0.0179175,34.8222,-0.297914,0.0342067,-0.218236,1,1.0,0.0,0.0,2,7304
ks_monza66,(full),10019.8,0,0,0,105,1,6.3585,0.534591,-166.209,-6.10096,0.0841193,0.996284,-0.0185221,34.9367,-0.283357,0.0346929,-0.214929,1,1.0,0.0,0.0,2,7329
ks_monza66,(full),10019.8,0,0,0,106,1,6.384,-0.35315,-166.141,-6.09654,0.0850547,0.996193,-0.0191267,35.0513,-0.2688,0.0351791,-0.210936,1,1.0,0.0,0.0,2,7354
ks_monza66,(full),10019.8,0,0,0,107,1,6.429,-1.93044,-166.016,-6.08885,0.0864596,0.996065,-0.0194887,35.2851,-0.230115,0.00256064,-0.199029,1,1.0,0.0,0.0,2,7385
ks_monza66,(full),10019.8,0,0,0,108,1,6.462,-3.0937,-165.922,-6.08269,0.0874137,0.996001,-0.0184485,35.5248,-0.185003,-0.023062,-0.163313,1,1.0,0.0,0.0,2,7402
ks_monza66,(full),10019.8,0,0,0,109,1,6.486,-3.94338,-165.851,-6.07773,0.0876097,0.995995,-0.0178387,35.5199,-0.155661,-0.00591916,-0.191587,1,0.5,0.0,0.0,2,7250
ks_monza66,(full),10019.8,0,0,0,110,1,6.51,-4.79306,-165.781,-6.07277,0.0878056,0.995989,-0.017229,35.515,-0.12632,0.0112237,-0.122746,1,0.0,0.0,0.0,0,7098
ks_monza66,(full),10019.8,0,0,0,111,1,6.537,-5.74822,-165.7,-6.06712,0.0878891,0.995991,-0.0166776,35.4971,-0.106458,0.0546894,-0.102453,1,0.0,0.0,0.0,0,6962
ks_monza66,(full),10019.8,0,0,0,112,1,6.564,-6.70337,-165.618,-6.06147,0.0879725,0.995992,-0.0161261,35.4791,-0.0865958,0.098155,-0.0814602,1,0.0,0.0,0.0,0,6827
ks_monza66,(full),10019.8,0,0,0,113,1,6.597,-7.87181,-165.517,-6.05472,0.088111,0.995995,-0.0151797,35.4993,-0.0670836,0.0949994,-0.0579214,1,0.0,0.0,0.000760068,0,6192
ks_monza66,(full),10019.8,0,0,0,114,1,6.63,-9.04025,-165.417,-6.04798,0.0882495,0.995997,-0.0142333,35.5194,-0.0475714,0.0918438,-0.0293995,1,0.0,0.0,0.00152014,3,5557
ks_monza66,(full),10019.8,0,0,0,115,1,6.653,-9.85448,-165.345,-6.04348,0.0883489,0.995988,-0.014241,35.555,-0.0410504,0.0868205,-0.200995,1,0.333333,0.0,0.00961979,3,5618
ks_monza66,(full),10019.8,0,0,0,116,1,6.676,-10.6687,-165.274,-6.03898,0.0884483,0.995979,-0.0142487,35.5906,-0.0345293,0.0817972,-0.114632,1,0.666667,0.0,0.0177194,3,5679
ks_monza66,(full),10019.8,0,0,0,117,1,6.699,-11.4829,-165.203,-6.03447,0.0885476,0.99597,-0.0142564,35.6261,-0.0280082,0.0767739,-0.107854,1,1.0,0.0,0.0258191,3,5741
ks_monza66,(full),10019.8,0,0,0,118,1,6.732,-12.6544,-165.1,-6.02725,0.0901193,0.995809,-0.0155919,35.7972,-0.0260868,0.0222963,-0.156048,1,1.0,0.0,0.0484445,3,5755
ks_monza66,(full),10019.8,0,0,0,119,1,6.765,-13.8318,-164.994,-6.01869,0.0920035,0.99562,-0.0166331,35.8889,-0.0421994,0.0228487,-0.2008,1,1.0,0.0,0.0385346,3,5769
ks_monza66,(full),10019.8,0,0,0,120,1,6.798,-15.0093,-164.887,-6.01012,0.0938874,0.995426,-0.0176743,35.9805,-0.0583119,0.0234011,-0.243138,1,1.0,0.0,0.0286247,3,5784
ks_monza66,(full),10019.8,0,0,0,121,1,6.8145,-15.6009,-164.832,-6.00552,0.0959414,0.995237,-0.0172726,36.0654,-0.100692,0.0414239,-0.190622,1,1.0,0.0,0.0143124,3,5808
ks_monza66,(full),10019.8,0,0,0,122,1,6.831,-16.1926,-164.777,-6.00092,0.097995,0.995044,-0.0168709,36.1503,-0.143073,0.0594466,-0.130829,1,1.0,0.0,0.0,3,5832
ks_monza66,(full),10019.8,0,0,0,123,1,6.864,-17.3818,-164.664,-5.99341,0.0993303,0.994938,-0.0152443,36.2401,-0.158343,0.0885399,-0.130579,1,1.0,0.0,0.0,3,5862
ks_monza66,(full),10019.8,0,0,0,124,1,6.897,-18.5711,-164.551,-5.98589,0.100665,0.994827,-0.0136177,36.3298,-0.173613,0.117633,-0.130149,1,1.0,0.0,0.0,3,5893
ks_monza66,(full),10019.8,0,0,0,125,1,6.93,-19.7662,-164.435,-5.9807,0.102228,0.994678,-0.0128132,36.5148,-0.174297,0.0869292,-0.115096,1,1.0,0.0,0.0,3,5939
ks_monza66,(full),10019.8,0,0,0,126,1,6.96,-20.8581,-164.328,-5.97742,0.102707,0.994621,-0.0134485,36.6163,-0.163065,0.0501618,-0.124377,1,1.0,0.0,0.0,3,5936
ks_monza66,(full),10019.8,0,0,0,127,1,6.99,-21.95,-164.22,-5.97414,0.103186,0.994562,-0.0140837,36.7178,-0.151833,0.0133943,-0.1289,1,1.0,0.0,0.0,3,5933
ks_monza66,(full),10019.8,0,0,0,128,1,7.008,-22.6086,-164.154,-5.97191,0.103461,0.994536,-0.0139237,36.8125,-0.135106,-0.0200866,-0.122262,1,1.0,0.0,0.0,3,5936
ks_monza66,(full),10019.8,0,0,0,129,1,7.026,-23.2673,-164.088,-5.96969,0.103737,0.99451,-0.0137636,36.9073,-0.118378,-0.0535675,-0.11527,1,1.0,0.0,0.0,3,5940
